id,url,name,username,created_at,description,favourites_count,followers_count,listed_count,media_count,profile_image_url,profile_banner_url,statuses_count,verified,is_blue_verified,entities,can_dm,can_media_tag,location,pinned_tweet_ids,top_tweet_count
404879710,https://x.com/LeeWinbush,Mister Lee,LeeWinbush,Fri Nov 04 14:55:25 +0000 2011,"Jesus follower. Futurist. Bitcoiner. Tweets reflect only my opinions, topics of interest or humor. Not financial advice. Study #bitcoin",359894,5896,64,4592,https://pbs.twimg.com/profile_images/1871602296242479104/D82j_RpN_normal.jpg,https://pbs.twimg.com/profile_banners/404879710/1723331004,32356.0,False,True,{'description': {'urls': []}},True,False,Minnesota ,['1861558094909567253'],1
274018601,https://x.com/EdanYago,Yago,EdanYago,Tue Mar 29 15:30:36 +0000 2011,"Building @BTC_OS

Most people work to make money. We work to remake money. We work to remake the world. Join the Nation of Sovryns.",14527,39279,522,962,https://pbs.twimg.com/profile_images/1369335486456684546/AIJdrQ5l_normal.jpg,https://pbs.twimg.com/profile_banners/274018601/1397768177,17628.0,False,True,"{'description': {'urls': []}, 'url': {'urls': [{'display_url': 'Sovryn.app', 'expanded_url': 'http://Sovryn.app', 'url': 'https://t.co/QP9AXgQulR', 'indices': [0, 23]}]}}",True,True,#Bitcoin,['1783531341893497075'],2
546460454,https://x.com/ryanberckmans,Ryan Berckmans ryanb.eth,ryanberckmans,Fri Apr 06 02:51:02 +0000 2012,Ethereum community member and ETH investor,57147,28334,706,314,https://pbs.twimg.com/profile_images/1517698378259480577/OyjdGW3D_normal.jpg,https://pbs.twimg.com/profile_banners/546460454/1549481945,12060.0,False,True,{'description': {'urls': []}},True,True,Cayman Islands,['1665006012087033857'],2
36691434,https://x.com/coinmamba,CoinMamba,coinmamba,Thu Apr 30 15:38:41 +0000 2009,Futures Trader/Crypto Investor,64316,312922,2918,2709,https://pbs.twimg.com/profile_images/1881958269129752577/CmsUtwqk_normal.jpg,https://pbs.twimg.com/profile_banners/36691434/1695632377,29178.0,False,True,"{'description': {'urls': []}, 'url': {'urls': [{'display_url': 'partner.bybit.com/b/48815', 'expanded_url': 'https://partner.bybit.com/b/48815', 'url': 'https://t.co/qX7HYLLHP6', 'indices': [0, 23]}]}}",True,False,,[],2
47438241,https://x.com/Crypto_J25,Crypto_J,Crypto_J25,Mon Jun 15 20:40:19 +0000 2009,🐸 🥜 🐕🐶 🦄💨✨,44629,17127,42,1846,https://pbs.twimg.com/profile_images/1844475081096855599/tRC-_0u-_normal.jpg,,15966.0,False,True,{'description': {'urls': []}},False,False,,[],1
419697640,https://x.com/itsFoxCrypto,Fox Crypto,itsFoxCrypto,Wed Nov 23 17:35:28 +0000 2011,💎#GEM finder • 📈Crypto trader • #Web3 Marketing,2641,169630,364,559,https://pbs.twimg.com/profile_images/1463873861129318403/fLgO21FZ_normal.jpg,https://pbs.twimg.com/profile_banners/419697640/1709226155,10997.0,False,True,"{'description': {'urls': []}, 'url': {'urls': [{'display_url': 't.me/itsfoxcryptoca…', 'expanded_url': 'http://t.me/itsfoxcryptocalls', 'url': 'https://t.co/Je6rzndDrQ', 'indices': [0, 23]}]}}",True,False,Moon,['1885031400010657908'],2
1562116375,https://x.com/MikeSilagadze,Mike Silagadze🛡,MikeSilagadze,Tue Jul 02 03:21:36 +0000 2013,"CEO @ether_fi, founder @TopHat",5549,9457,124,186,https://pbs.twimg.com/profile_images/1679988845171953666/21wndiIr_normal.jpg,https://pbs.twimg.com/profile_banners/1562116375/1732311359,1770.0,False,True,"{'description': {'urls': []}, 'url': {'urls': [{'display_url': 'ether.fi', 'expanded_url': 'https://ether.fi', 'url': 'https://t.co/0xhtM20UbL', 'indices': [0, 23]}]}}",True,True,"George Town, Cayman Islands",[],1
1342193594,https://x.com/charliefx_,Charles,charliefx_,Wed Apr 10 15:32:17 +0000 2013,General manager of pumpfun. stop buying stuff I tweet about,87475,34904,454,4635,https://pbs.twimg.com/profile_images/1564739806017593349/YM2FA1ol_normal.jpg,https://pbs.twimg.com/profile_banners/1342193594/1571512362,37608.0,False,True,"{'description': {'urls': []}, 'url': {'urls': [{'display_url': 't.me/charliedegens', 'expanded_url': 'https://t.me/charliedegens', 'url': 'https://t.co/oLq1CeD64r', 'indices': [0, 23]}]}}",True,False,Tuvalu,['1366883707320233998'],2
134770653,https://x.com/Paullweb3,Paul 💨,Paullweb3,Mon Apr 19 11:47:43 +0000 2010,Web3 Marketing 🌐 | #Solana | KOLs Manager with 100 Influencers 🔗 | ⛓️| DM 📩 | Partners: @cvex_xyz @AisarLabs @neurolov,15775,76294,796,388,https://pbs.twimg.com/profile_images/1869090360292429824/GUcCXpHu_normal.jpg,https://pbs.twimg.com/profile_banners/134770653/1734474946,40468.0,False,True,{'description': {'urls': []}},True,True,Portugal,[],1
80364416,https://x.com/strongholdpay,Stronghold,strongholdpay,Tue Oct 06 18:07:17 +0000 2009,"A Forbes FinTech 50 Company

Enabling access to legacy and next-gen payments and financial services through a simple API

Follow us: https://t.co/H8yvyjhxIZ",1346,25706,131,439,https://pbs.twimg.com/profile_images/1395379043269107715/neB2XQ-j_normal.jpg,https://pbs.twimg.com/profile_banners/80364416/1619796733,1445.0,False,True,"{'description': {'urls': [{'display_url': 'sghd.co/socials', 'expanded_url': 'https://sghd.co/socials', 'url': 'https://t.co/H8yvyjhxIZ', 'indices': [133, 156]}]}, 'url': {'urls': [{'display_url': 'stronghold.co', 'expanded_url': 'https://stronghold.co/', 'url': 'https://t.co/ArPXgDJ9Vk', 'indices': [0, 23]}]}}",False,True,"San Francisco, CA",['1884316805357043998'],5
82230563,https://x.com/CryptoThannos,Thanos,CryptoThannos,Wed Oct 14 00:14:15 +0000 2009,"The Crypto Titan👾 • DeFi All-Father • Shitcoins tamer😈 • Finding the best Alpha since 2021💎 • Follow me for daily #Crypto insights, 100x calls & education •",42350,75398,697,14257,https://pbs.twimg.com/profile_images/1683438113530560512/5NmH7hGI_normal.jpg,https://pbs.twimg.com/profile_banners/82230563/1690197902,38456.0,False,True,"{'description': {'urls': []}, 'url': {'urls': [{'display_url': 't.me/+qM93A4h7tcw0M…', 'expanded_url': 'https://t.me/+qM93A4h7tcw0MTJi', 'url': 'https://t.co/JwWp2ZT4l7', 'indices': [0, 23]}]}}",True,True,Thanos Alpha Calls TG Channel,['1864369830171926699'],1
818278232,https://x.com/UnboxingWeb3,Unboxing Web3,UnboxingWeb3,Tue Sep 11 22:01:45 +0000 2012,"YouTube and X channel dedicated to unboxing web3 collectibles, apparel and more. Hosted by @professordilly and @guccheetah. MBA #00462",7335,1338,8,729,https://pbs.twimg.com/profile_images/1711544484054683648/3mgvJrs1_normal.jpg,https://pbs.twimg.com/profile_banners/818278232/1726679806,1189.0,False,True,"{'description': {'urls': []}, 'url': {'urls': [{'display_url': 'youtube.com/@UnboxingWeb3', 'expanded_url': 'http://youtube.com/@UnboxingWeb3', 'url': 'https://t.co/V4yNGaOzDd', 'indices': [0, 23]}]}}",False,True,New Tokyo,['1882457981939265973'],3
36676345,https://x.com/lainylainylny,lainy,lainylainylny,Thu Apr 30 14:36:53 +0000 2009,stylist | creative direction | spaces host | cryptos & astrology degen | web3 girlie @ sologenic + coreum + pulsara | kangen plug 🚬☕️🦄,16900,2493,23,467,https://pbs.twimg.com/profile_images/1866558984762822659/KVFZVEio_normal.jpg,https://pbs.twimg.com/profile_banners/36676345/1733857326,5405.0,False,True,"{'description': {'urls': []}, 'url': {'urls': [{'display_url': 'linktr.ee/lainylainylainy', 'expanded_url': 'https://linktr.ee/lainylainylainy', 'url': 'https://t.co/ANiDHt7e5q', 'indices': [0, 23]}]}}",False,True,,['1860430464303136887'],1
250833376,https://x.com/DrJackKruse,☣️ Pleb Kruse = BTC foundationalist in exile 🟩🔆,DrJackKruse,Fri Feb 11 22:19:23 +0000 2011,I am a neurosurgeon on a mission to create health from disease by decentralized thinking & BTC! Bitcoin pleb decade club in exile https://t.co/W4I1WtqhJY,8163,100833,944,14391,https://pbs.twimg.com/profile_images/1738732517371305984/78dgpU8V_normal.jpg,https://pbs.twimg.com/profile_banners/250833376/1569431644,83217.0,False,True,"{'description': {'urls': [{'display_url': 'patreon.com/drjackkruse', 'expanded_url': 'http://patreon.com/drjackkruse', 'url': 'https://t.co/W4I1WtqhJY', 'indices': [130, 153]}]}, 'url': {'urls': [{'display_url': 'jackkruse.com', 'expanded_url': 'http://www.jackkruse.com', 'url': 'https://t.co/DecWHsoopy', 'indices': [0, 23]}]}}",True,False,www.kruseatdestin.com,['1659534650899853314'],3
407310774,https://x.com/materkel,materkel.eth 🦇🔊,materkel,Mon Nov 07 22:38:33 +0000 2011,Ethereum. Decentralization maxi. d/acc,12687,1886,44,170,https://pbs.twimg.com/profile_images/719898117668278272/fG9HhXHa_normal.jpg,https://pbs.twimg.com/profile_banners/407310774/1587052505,5237.0,False,True,{'description': {'urls': []}},True,True,Deutschland,['1882179620122034524'],2
886832413,https://x.com/bitfinex,Bitfinex,bitfinex,Wed Oct 17 13:29:27 +0000 2012,Bitfinex is the world's leading digital asset trading platform. Telegram: https://t.co/8ttseB5N6M,1695,941206,6824,4204,https://pbs.twimg.com/profile_images/1625795120384581633/ATQuroGo_normal.png,https://pbs.twimg.com/profile_banners/886832413/1676454738,8700.0,False,False,"{'description': {'urls': [{'display_url': 't.me/bitfinex', 'expanded_url': 'http://t.me/bitfinex', 'url': 'https://t.co/8ttseB5N6M', 'indices': [74, 97]}]}, 'url': {'urls': [{'display_url': 'bitfinex.com/trading', 'expanded_url': 'https://www.bitfinex.com/trading', 'url': 'https://t.co/LFTqmgJwa9', 'indices': [0, 23]}]}}",True,True,,['1788615494787850311'],3
352518189,https://x.com/Bitstamp,Bitstamp,Bitstamp,Wed Aug 10 18:49:10 +0000 2011,"World’s longest running crypto exchange. Original since 2011.
Download our App: https://t.co/D5D1RsdaoX
Support @BitstampSupport Telegram: https://t.co/lTz1ykieU2",6229,526075,4121,2464,https://pbs.twimg.com/profile_images/1876192546168123392/eAykGAFO_normal.jpg,https://pbs.twimg.com/profile_banners/352518189/1715672101,8574.0,False,False,"{'description': {'urls': [{'display_url': 'bit.ly/3GimxCH', 'expanded_url': 'https://bit.ly/3GimxCH', 'url': 'https://t.co/D5D1RsdaoX', 'indices': [80, 103]}, {'display_url': 'bit.ly/3wXpdUV', 'expanded_url': 'https://bit.ly/3wXpdUV', 'url': 'https://t.co/lTz1ykieU2', 'indices': [139, 162]}]}, 'url': {'urls': [{'display_url': 'linktr.ee/BitstampExchan…', 'expanded_url': 'https://linktr.ee/BitstampExchange', 'url': 'https://t.co/xbVlBDCDA6', 'indices': [0, 23]}]}}",True,True,Luxembourg,['1883945633951744156'],1
11414622,https://x.com/fservin,Felipe Servin 🟠,fservin,Fri Dec 21 20:04:59 +0000 2007,"Full stack Bitcoin Builder. Tech Entrepreneur & Geek. 50M FB-IG. 

CEO & Founder @HolaSati ⚡️ 

Host of @LosOrdinales",23104,4391,125,1794,https://pbs.twimg.com/profile_images/1864333545189122048/FQBvKr29_normal.jpg,https://pbs.twimg.com/profile_banners/11414622/1731866873,13669.0,False,True,"{'description': {'urls': []}, 'url': {'urls': [{'display_url': 'youtu.be/SgrwGIkp_Ws', 'expanded_url': 'https://youtu.be/SgrwGIkp_Ws', 'url': 'https://t.co/Rx6WK1pl2h', 'indices': [0, 23]}]}}",True,True,Watch my Demo ➡️,['1669056738732183552'],1
68617852,https://x.com/puntium,Ken Deeter,puntium,Tue Aug 25 05:30:55 +0000 2009,"General Partner at @ElectricCapital,  supporting DeFi and onchain finance in all its forms since 2018. Xeets not financial advice.",10711,13586,467,275,https://pbs.twimg.com/profile_images/1643802007889920011/NZRydHI4_normal.jpg,https://pbs.twimg.com/profile_banners/68617852/1731445339,3479.0,False,True,"{'description': {'urls': []}, 'url': {'urls': [{'display_url': 'electriccapital.com', 'expanded_url': 'http://www.electriccapital.com', 'url': 'https://t.co/5VXHC4U7az', 'indices': [0, 23]}]}}",True,True,"California, USA",['1493417236660318208'],1
1952019140,https://x.com/IILIXII,$DANK TOKENOMICS FORUM,IILIXII,Thu Oct 10 15:44:02 +0000 2013,LAUNCHED LIVE ON @sushiswap $DANK $WAPE LOCKED LIQUIDITY POOLS KEYS BURNT #DANKEES DISTRIBUTION TO BE ANNOUNCED 📣 HOSTED BY @banillagrilla,79360,1851,16,6652,https://pbs.twimg.com/profile_images/1861517598481096708/j_nqFETR_normal.jpg,https://pbs.twimg.com/profile_banners/1952019140/1734454965,45098.0,False,False,"{'description': {'urls': []}, 'url': {'urls': [{'display_url': 'sushi.com/ape/swap?token…', 'expanded_url': 'http://www.sushi.com/ape/swap?token0=NATIVE&token1=0xB4DD3eB5A5b39FdBa3E0E37f1A251D4dd87A4c2E&swapAmount=', 'url': 'https://t.co/BgwlgfsoQb', 'indices': [0, 23]}]}}",False,True,"Vancouver, British Columbia",['1860733271010914312'],1
506958753,https://x.com/GlomarResponder,Mr. ✘,GlomarResponder,Tue Feb 28 06:06:52 +0000 2012,Maledictus qui facit opus Domini fraudulenter et maledictus qui prohibet gladium suum a sanguine.,533115,16372,230,15474,https://pbs.twimg.com/profile_images/1854367165866266625/-NjeR_Ll_normal.jpg,https://pbs.twimg.com/profile_banners/506958753/1681506447,270967.0,False,False,{'description': {'urls': []}},True,False,,['1647107779180503040'],1
443073989,https://x.com/TechDev_52,TechDev,TechDev_52,Wed Dec 21 19:47:07 +0000 2011,Entrepreneur | #Bitcoin and crypto analysis,49030,504433,5410,2374,https://pbs.twimg.com/profile_images/1520149646777233408/RYPF7fZB_normal.jpg,https://pbs.twimg.com/profile_banners/443073989/1676602475,13167.0,False,True,"{'description': {'urls': []}, 'url': {'urls': [{'display_url': 'techdev52.substack.com', 'expanded_url': 'http://techdev52.substack.com', 'url': 'https://t.co/jII1wenn88', 'indices': [0, 23]}]}}",False,False,Not financial advice,['1680721931270774785'],1
160358122,https://x.com/maddox00000,maddox 💹🧲,maddox00000,Sun Jun 27 23:43:29 +0000 2010,Bitcoin and Cult Memecoins. Everything else is vaporware.,66258,42019,883,417,https://pbs.twimg.com/profile_images/1840121759003004928/OlCuVTrp_normal.jpg,https://pbs.twimg.com/profile_banners/160358122/1737150371,1381.0,False,True,{'description': {'urls': []}},False,True,,['1871723087080620361'],3
463308798,https://x.com/notlouisck,Louis KC,notlouisck,Fri Jan 13 23:41:48 +0000 2012,"This may or may not be Louis CK. Comedy, satire, and parody. I follow anyone that says something funny. Here to be a break from all the rage baiters.",18454,169241,333,1591,https://pbs.twimg.com/profile_images/1802869283963510784/YNs8BZWb_normal.jpg,https://pbs.twimg.com/profile_banners/463308798/1718672518,14006.0,False,True,{'description': {'urls': []}},True,True,5 min away ,[],1
1646685096,https://x.com/ameensol,Ameen Soleimani,ameensol,Mon Aug 05 02:52:58 +0000 2013,coordination arms dealer @unchainiran @0xbowio https://t.co/GB4ob8Ak0j @letsgethai @reflexerfinance @molochdao,36438,42455,844,2329,https://pbs.twimg.com/profile_images/1881042351398776833/3HJEJCp__normal.jpg,https://pbs.twimg.com/profile_banners/1646685096/1682887356,34360.0,False,True,"{'description': {'urls': [{'display_url': 'privacypools.com', 'expanded_url': 'http://privacypools.com', 'url': 'https://t.co/GB4ob8Ak0j', 'indices': [47, 70]}]}, 'url': {'urls': [{'display_url': 'iranunchained.com', 'expanded_url': 'https://iranunchained.com', 'url': 'https://t.co/75PIoFyYP9', 'indices': [0, 23]}]}}",True,False,Las Vegas,['1800591217576570963'],1
66404642,https://x.com/TheCryptoWhale_,The Crypto Whale,TheCryptoWhale_,Mon Aug 17 16:50:17 +0000 2009,"Crypto Marketing Expert | Investor | Scaling #BTC, #ETH, #SOL & #Altcoins | Open for Business 🚀",51755,937114,192,449,https://pbs.twimg.com/profile_images/1797621226036228097/kxkPRdtv_normal.jpg,https://pbs.twimg.com/profile_banners/66404642/1717855908,31603.0,False,True,"{'description': {'urls': []}, 'url': {'urls': [{'display_url': 't.me/The_CryptoWhale', 'expanded_url': 'https://t.me/The_CryptoWhale', 'url': 'https://t.co/Wkgtb0iAIR', 'indices': [0, 23]}]}}",True,False,Dubai ,['1887930287453258097'],4
716812878,https://x.com/SDNYnews,US Attorney SDNY,SDNYnews,Wed Jul 25 21:37:52 +0000 2012,Est. 1789. DOJ does not collect comments or messages through this account. Learn more at https://t.co/FSvaWrNC0E,48,109088,916,401,https://pbs.twimg.com/profile_images/1866544807646040064/y2KbNso__normal.jpg,https://pbs.twimg.com/profile_banners/716812878/1490038834,8299.0,False,False,"{'description': {'urls': [{'display_url': 'justice.gov/doj/privacy-po…', 'expanded_url': 'https://www.justice.gov/doj/privacy-policy', 'url': 'https://t.co/FSvaWrNC0E', 'indices': [89, 112]}]}, 'url': {'urls': [{'display_url': 'justice.gov/usao/nys/', 'expanded_url': 'http://www.justice.gov/usao/nys/', 'url': 'https://t.co/oBLQwb8JNF', 'indices': [0, 23]}]}}",False,True,Southern District of New York,[],2
125304737,https://x.com/blockchain,Blockchain.com,blockchain,Mon Mar 22 11:23:15 +0000 2010,"🚀 85M+ wallets since 2011.  

→ Get the app: https://t.co/wJ3Gu2wgnH
→ Support: https://t.co/KP2llTumhE",8360,1362517,9271,2592,https://pbs.twimg.com/profile_images/1268534114904391681/jXyihSx9_normal.png,https://pbs.twimg.com/profile_banners/125304737/1651878130,15942.0,False,True,"{'description': {'urls': [{'display_url': 'bcdc.onelink.me/Q9T6/t4hzkvar', 'expanded_url': 'https://bcdc.onelink.me/Q9T6/t4hzkvar', 'url': 'https://t.co/wJ3Gu2wgnH', 'indices': [45, 68]}, {'display_url': 'support.blockchain.com/hc/en-us/reque…', 'expanded_url': 'https://support.blockchain.com/hc/en-us/requests/new', 'url': 'https://t.co/KP2llTumhE', 'indices': [80, 103]}]}, 'url': {'urls': [{'display_url': 'blockchain.com', 'expanded_url': 'https://www.blockchain.com', 'url': 'https://t.co/wm5ABkEe5z', 'indices': [0, 23]}]}}",False,False,global,['1880310548396687562'],3
1919582724,https://x.com/Axerium_AI,Axerium - AI,Axerium_AI,Mon Sep 30 10:26:35 +0000 2013,"Music is in the hands of the community, powered by Web3!",1335,134914,63,272,https://pbs.twimg.com/profile_images/1887124113879162880/b_PZnQy0_normal.jpg,https://pbs.twimg.com/profile_banners/1919582724/1738760646,684.0,False,True,{'description': {'urls': []}},True,True,"London, England",['1887431332776608007'],1
889273682,https://x.com/MatthewHyland_,Matthew Hyland,MatthewHyland_,Thu Oct 18 16:51:57 +0000 2012,"#Bitcoin + Crypto + Stock Market Analyst

Youtube: https://t.co/6iV5nKt2H7

Coinbase: https://t.co/8elnFRgIkt",22995,158968,1719,4563,https://pbs.twimg.com/profile_images/1422724197483155456/BZlF80Dd_normal.jpg,https://pbs.twimg.com/profile_banners/889273682/1714798993,14305.0,False,True,"{'description': {'urls': [{'display_url': 'youtube.com/@MatthewHyland', 'expanded_url': 'http://youtube.com/@MatthewHyland', 'url': 'https://t.co/6iV5nKt2H7', 'indices': [51, 74]}, {'display_url': 'advanced.coinbase.com/join/M2D9VBE', 'expanded_url': 'https://advanced.coinbase.com/join/M2D9VBE', 'url': 'https://t.co/8elnFRgIkt', 'indices': [86, 109]}]}, 'url': {'urls': [{'display_url': 'patreon.com/MatthewHyland', 'expanded_url': 'http://patreon.com/MatthewHyland', 'url': 'https://t.co/Ac1VDqmEJK', 'indices': [0, 23]}]}}",True,False,,[],1
266793460,https://x.com/Gammitin,Gammitin (Ben) 💾,Gammitin,Tue Mar 15 20:42:49 +0000 2011,"Obsessed with Vintage / Retro tech - I collect, repair, upgrade retro Laptops, Desktop Computers, Consoles, unusual tech. Also love Gaming and Cats 😸",43240,21570,104,9802,https://pbs.twimg.com/profile_images/1872951414470664192/9sB48wpy_normal.jpg,https://pbs.twimg.com/profile_banners/266793460/1687815353,39399.0,False,False,"{'description': {'urls': []}, 'url': {'urls': [{'display_url': 'linktr.ee/gammitin', 'expanded_url': 'https://linktr.ee/gammitin', 'url': 'https://t.co/BXHgF2dBgW', 'indices': [0, 23]}]}}",True,False,UK,['1883962178044322282'],1
1667808241,https://x.com/McCheesyETH,McCheesy.eth,McCheesyETH,Tue Aug 13 13:17:17 +0000 2013,"It's not easy being McCheesy! Do your own research because I'm a donkey... Full Evolution of GEODUDE tokenized by @Courtyard_NFT 
Host of @CheesySocial *NFA*",11207,2453,13,3103,https://pbs.twimg.com/profile_images/1887423790474313728/2a3rbbSr_normal.jpg,https://pbs.twimg.com/profile_banners/1667808241/1721289811,17861.0,False,True,{'description': {'urls': []}},False,True,lost,['1886484136887464020'],1
973261472,https://x.com/blknoiz06,Ansem 🧸💸,blknoiz06,Tue Nov 27 04:41:51 +0000 2012,coldest nigga breathing | @BullpenFi | telegram @blknoiz06 | ig @blknoiz_06 | all other clone accounts are scams,118640,685471,10981,16982,https://pbs.twimg.com/profile_images/1868298971837255680/cN-ikO7h_normal.jpg,https://pbs.twimg.com/profile_banners/973261472/1650108406,230083.0,False,True,"{'description': {'urls': []}, 'url': {'urls': [{'display_url': 't.me/BullpenFiBot', 'expanded_url': 'https://t.me/BullpenFiBot', 'url': 'https://t.co/DDWIKjJA8e', 'indices': [0, 23]}]}}",False,False,onchain 🌒,['1883909561494405502'],2
313724502,https://x.com/sassal0x,sassal.eth/acc 🦇🔊,sassal0x,Thu Jun 09 03:29:39 +0000 2011,"Independent Ethereum educator, angel investor and advisor. 

Founder of @thedailygwei ⛽ 

Farcaster: https://t.co/MVK4xfPScc",141639,272586,4316,4523,https://pbs.twimg.com/profile_images/1880792442510999552/-HQI53Fc_normal.jpg,https://pbs.twimg.com/profile_banners/313724502/1605653693,70701.0,False,True,"{'description': {'urls': [{'display_url': 'warpcast.com/sassal.eth', 'expanded_url': 'https://warpcast.com/sassal.eth', 'url': 'https://t.co/MVK4xfPScc', 'indices': [101, 124]}]}, 'url': {'urls': [{'display_url': 'youtube.com/c/TheDailyGwei', 'expanded_url': 'https://www.youtube.com/c/TheDailyGwei', 'url': 'https://t.co/Gis4kLjQQ0', 'indices': [0, 23]}]}}",True,False,Ethereum,['1679777748884262912'],5
116328126,https://x.com/adamscochran,Adam Cochran (adamscochran.eth),adamscochran,Mon Feb 22 02:17:15 +0000 2010,"(Something New), Partner@CEHV, Adj. Prof Info Sci. YT: https://t.co/Lu3bXaazNZ FinanceYT: https://t.co/YsnnFkxngh",49708,220437,4337,5664,https://pbs.twimg.com/profile_images/1884407611744800768/i_zPISS1_normal.jpg,https://pbs.twimg.com/profile_banners/116328126/1584542422,58834.0,False,True,"{'description': {'urls': [{'display_url': 'youtube.com/@AdamSCochran', 'expanded_url': 'https://www.youtube.com/@AdamSCochran', 'url': 'https://t.co/Lu3bXaazNZ', 'indices': [55, 78]}, {'display_url': 'youtube.com/@AdamOnFinance', 'expanded_url': 'https://www.youtube.com/@AdamOnFinance', 'url': 'https://t.co/YsnnFkxngh', 'indices': [90, 113]}]}, 'url': {'urls': [{'display_url': 'cehv.com', 'expanded_url': 'http://cehv.com', 'url': 'https://t.co/qPGPzQ7uhG', 'indices': [0, 23]}]}}",True,False,Ethereum,['1619007118694322177'],1
385758190,https://x.com/amandacassatt,amanda.eth,amandacassatt,Thu Oct 06 02:27:51 +0000 2011,founder @serotonin_hq | former cmo @consensys,20215,24943,534,702,https://pbs.twimg.com/profile_images/1713880200021164032/6qSd2Njl_normal.jpg,https://pbs.twimg.com/profile_banners/385758190/1712815736,9050.0,False,True,"{'description': {'urls': []}, 'url': {'urls': [{'display_url': 'substack.com/@amandacassatt', 'expanded_url': 'https://substack.com/@amandacassatt', 'url': 'https://t.co/EDJKmGNe7N', 'indices': [0, 23]}]}}",False,True,puerto rico,[],1
494155780,https://x.com/SerHabibi,Basil,SerHabibi,Thu Feb 16 15:50:04 +0000 2012,Renaissance man. Cofounder @CosmoverseHQ 🪐 ONE BILLION USERS @SenditMarkets / ecom wiz,8683,2367,40,346,https://pbs.twimg.com/profile_images/1831791034998697984/3659eH5-_normal.jpg,https://pbs.twimg.com/profile_banners/494155780/1735456723,3856.0,False,True,{'description': {'urls': []}},True,True,"Turn Around, u shmuck 👀",[],1
61699615,https://x.com/Dav1dDuong,David Duong,Dav1dDuong,Fri Jul 31 05:22:59 +0000 2009,"Head of Research, Coinbase Institutional",144,1764,33,85,https://pbs.twimg.com/profile_images/1864815398647894016/p4Jr0jxT_normal.jpg,https://pbs.twimg.com/profile_banners/61699615/1703271565,281.0,False,True,"{'description': {'urls': []}, 'url': {'urls': [{'display_url': 'coinbase.com/institutional/…', 'expanded_url': 'https://www.coinbase.com/institutional/research-insights', 'url': 'https://t.co/ykAGCJp9Yv', 'indices': [0, 23]}]}}",False,True,NYC,['1869374557616046317'],1
302052932,https://x.com/CT_Nakamoto,$CT Nakamoto🍤🫵🏼,CT_Nakamoto,Fri May 20 14:30:29 +0000 2011,TG: https://t.co/SJkl1ExQVW Podcast: https://t.co/EvNpSuNXSs Discord: https://t.co/8Xi4RMl4wn Dexscreener: https://t.co/MEqjDIkIMy,3345,926,1,2055,https://pbs.twimg.com/profile_images/1863056803228975104/qgwWh0Dy_normal.jpg,https://pbs.twimg.com/profile_banners/302052932/1727306600,6741.0,False,True,"{'description': {'urls': [{'display_url': 't.me/OfficialCTcoin…', 'expanded_url': 'https://t.me/OfficialCTcoinSOL', 'url': 'https://t.co/SJkl1ExQVW', 'indices': [4, 27]}, {'display_url': 'youtube.com/@OutTheTrenche…', 'expanded_url': 'https://youtube.com/@OutTheTrenchesPod', 'url': 'https://t.co/EvNpSuNXSs', 'indices': [37, 60]}, {'display_url': 'discord.gg/uJEDsJas', 'expanded_url': 'https://discord.gg/uJEDsJas', 'url': 'https://t.co/8Xi4RMl4wn', 'indices': [70, 93]}, {'display_url': 'shorturl.at/lTqDF', 'expanded_url': 'https://shorturl.at/lTqDF', 'url': 'https://t.co/MEqjDIkIMy', 'indices': [107, 130]}]}}",True,True,"Sedona, AZ",['1878952666174529918'],1
305538366,https://x.com/Cryptech_Sam,Cryptech Sam,Cryptech_Sam,Thu May 26 11:49:15 +0000 2011,"📈#Crypto Enthusiast | Researching in 🧐 #RWA #AI #GameFi #DePin💎I Ambassador for $BKN $PROPC $MAN $WELF
DM for Mods,Collabs,KOLs🤝🏻",7505,11346,33,1515,https://pbs.twimg.com/profile_images/1713640421505855488/EHtowM___normal.jpg,https://pbs.twimg.com/profile_banners/305538366/1704828302,6692.0,False,True,"{'description': {'urls': []}, 'url': {'urls': [{'display_url': 'youtube.com/@Cryptech_Same…', 'expanded_url': 'https://www.youtube.com/@Cryptech_Sameer', 'url': 'https://t.co/tA2sRKUTDe', 'indices': [0, 23]}]}}",True,True,India,['1869085011372327144'],1
736847455,https://x.com/tsubixxx,Degen Daily,tsubixxx,Sat Aug 04 14:41:47 +0000 2012,"Passionate Defi advocate, gem & alpha hunter. NOT financial advice, ever. Own opinion. TG for early bangers:  https://t.co/EOxolR3rUZ DM’s open 📩",10634,1956,36,1291,https://pbs.twimg.com/profile_images/1881943721853571072/0tCM2aeG_normal.jpg,https://pbs.twimg.com/profile_banners/736847455/1737525333,8420.0,False,True,"{'description': {'urls': [{'display_url': 't.me/degendailyalpha', 'expanded_url': 'http://t.me/degendailyalpha', 'url': 'https://t.co/EOxolR3rUZ', 'indices': [110, 133]}]}}",True,False,"Melbourne, Victoria",['1850619430272967037'],1
